"Market","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NASDAQ","RICK","RCI Hospitality Holdings, Inc.","11.17","$109.84M","1995","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rick",
"NASDAQ","RCMT","RCM Technologies, Inc.","7.03","$86.44M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rcmt",
"NASDAQ","RDI","Reading International Inc","13.54","$315.95M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdi",
"NASDAQ","RDIB","Reading International Inc","15.8","$355.23M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdib",
"NASDAQ","RGSE","Real Goods Solar, Inc.","1.89","$1.25M","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/rgse",
"NASDAQ","RELY","Real Industry, Inc. ","5.4","$158.01M","n/a","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/rely",
"NASDAQ","RNWK","RealNetworks, Inc.","4.55","$167.44M","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/rnwk",
"NASDAQ","RP","RealPage, Inc.","27.85","$2.24B","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rp",
"NASDAQ","RETA","Reata Pharmaceuticals, Inc.","25.26","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reta",
"NASDAQ","DAX","Recon Capital DAX Germany ETF","24.73","$14.84M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dax",
"NASDAQ","QYLD","Recon Capital NASDAQ-100 Covered Call ETF","22.54","$18.03M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qyld",
"NASDAQ","RCON","Recon Technology, Ltd.","1.0301","$6.16M","2009","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/rcon",
"NASDAQ","REPH","Recro Pharma, Inc.","7.38","$72.84M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reph",
"NASDAQ","RRGB","Red Robin Gourmet Burgers, Inc.","45.8","$608.57M","2002","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rrgb",
"NASDAQ","RRR","Red Rock Resorts, Inc.","22.5","$934.27M","2016","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/rrr",
"NASDAQ","RDHL","Redhill Biopharma Ltd.","13.28","$168.81M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdhl",
"NASDAQ","REGN","Regeneron Pharmaceuticals, Inc.","366.93","$38.64B","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/regn",
"NASDAQ","RGNX","REGENXBIO Inc.","16.3","$431.39M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgnx",
"NASDAQ","RGLS","Regulus Therapeutics Inc.","2.77","$146.31M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rgls",
"NASDAQ","REIS","Reis, Inc","20.75","$235.02M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"NASDAQ","RELV","Reliv&#39; International, Inc.","4.49","$8.29M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/relv",
"NASDAQ","MARK","Remark Media, Inc.","4.1","$84.91M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/mark",
"NASDAQ","RNST","Renasant Corporation","33.86","$1.43B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rnst",
"NASDAQ","REGI","Renewable Energy Group, Inc.","8.8","$340.38M","2012","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/regi",
"NASDAQ","RNVA","Rennova Health, Inc.","0.154","$6.52M","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/rnva",
"NASDAQ","RNVAZ","Rennova Health, Inc.","0.05","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/rnvaz",
"NASDAQ","RCII","Rent-A-Center Inc.","9.42","$500.36M","1995","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/rcii",
"NASDAQ","RTK","Rentech, Inc.","2.81","$65.16M","1991","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rtk",
"NASDAQ","RGEN","Repligen Corporation","28.73","$970.69M","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgen",
"NASDAQ","RPRX","Repros Therapeutics Inc.","1.81","$44.02M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprx",
"NASDAQ","RBCAA","Republic Bancorp, Inc.","31.09","$648.6M","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/rbcaa",
"NASDAQ","FRBK","Republic First Bancorp, Inc.","4.05","$153.57M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frbk",
"NASDAQ","RSAS","RESAAS Services Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rsas",
"NASDAQ","REFR","Research Frontiers Incorporated","2.25","$54.1M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr",
"NASDAQ","RESN","Resonant Inc.","4.84","$46.42M","2014","Technology","Semiconductors","http://www.nasdaq.com/symbol/resn",
"NASDAQ","RECN","Resources Connection, Inc.","14.5","$524.44M","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/recn",
"NASDAQ","ROIC","Retail Opportunity Investments Corp.","21.13","$2.3B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/roic",
"NASDAQ","SALE","RetailMeNot, Inc.","9.75","$474.6M","2013","Consumer Services","Advertising","http://www.nasdaq.com/symbol/sale",
"NASDAQ","RTRX","Retrophin, Inc.","20.36","$747.85M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rtrx",
"NASDAQ","RVNC","Revance Therapeutics, Inc.","14.95","$425.85M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rvnc",
"NASDAQ","RVEN","Reven Housing REIT, Inc.","5.5502","$56.16M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rven",
"NASDAQ","RBIO","rEVO Biologics, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbio",
"NASDAQ","RVLT","Revolution Lighting Technologies, Inc.","7.13","$148.18M","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/rvlt",
"NASDAQ","RWLK","ReWalk Robotics Ltd","5.05","$63.03M","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rwlk",
"NASDAQ","REXX","Rex Energy Corporation","0.52","$49.57M","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rexx",
"NASDAQ","RFIL","RF Industries, Ltd.","1.85","$16.35M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/rfil",
"NASDAQ","RGCO","RGC Resources Inc.","24.4843","$117M","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco",
"NASDAQ","RIBT","RiceBran Technologies","1.2101","$12.82M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ribt",
"NASDAQ","RIBTW","RiceBran Technologies","0.1941","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ribtw",
"NASDAQ","RELL","Richardson Electronics, Ltd.","6.27","$80.53M","1983","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/rell",
"NASDAQ","RIGL","Rigel Pharmaceuticals, Inc.","2.69","$254.45M","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rigl",
"NASDAQ","NAME","Rightside Group, Ltd.","8.84","$170.66M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/name",
"NASDAQ","RNET","RigNet, Inc.","16.7","$297.36M","2010","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/rnet",
"NASDAQ","RTTR","Ritter Pharmaceuticals, Inc.","2.6","$22.32M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rttr",
"NASDAQ","RVSB","Riverview Bancorp Inc","5.57","$125.37M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/rvsb",
"NASDAQ","RLJE","RLJ Entertainment, Inc.","1.73","$8.75M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rlje",
"NASDAQ","RMGN","RMG Networks Holding Corporation","0.7399","$27.29M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rmgn",
"NASDAQ","ROBO","ROBO Global Robotics and Automation Index ETF","27.604","$126.98M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/robo",
"NASDAQ","FUEL","Rocket Fuel Inc.","2.89","$128.47M","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fuel",
"NASDAQ","RMTI","Rockwell Medical, Inc.","5.89","$303.49M","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/rmti",
"NASDAQ","RCKY","Rocky Brands, Inc.","10.45","$78.22M","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/rcky",
"NASDAQ","RMCF","Rocky Mountain Chocolate Factory, Inc.","10.07","$58.95M","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf",
"NASDAQ","RSTI","Rofin-Sinar Technologies, Inc.","32.35","$919.21M","1996","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rsti",
"NASDAQ","ROKA","Roka Bioscience, Inc.","5.81","$1.04M","2014","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/roka",
"NASDAQ","ROSG","Rosetta Genomics Ltd.","0.6274","$13.09M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rosg",
"NASDAQ","ROST","Ross Stores, Inc.","63.13","$25.04B","1985","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/rost",
"NASDAQ","RBPAA","Royal Bancshares of Pennsylvania, Inc.","2.52","$75.82M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbpaa",
"NASDAQ","RGLD","Royal Gold, Inc.","69.26","$4.52B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rgld",
"NASDAQ","RPXC","RPX Corporation","10.21","$506.01M","2011","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc",
"NASDAQ","RTIX","RTI Surgical, Inc.","2.97","$173.5M","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rtix",
"NASDAQ","RBCN","Rubicon Technology, Inc.","0.58","$15.56M","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/rbcn",
"NASDAQ","RUSHA","Rush Enterprises, Inc.","22.82","$905.07M","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rusha",
"NASDAQ","RUSHB","Rush Enterprises, Inc.","23.3","$924.11M","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rushb",
"NASDAQ","RUTH","Ruth&#39;s Hospitality Group, Inc.","14.45","$472.32M","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ruth",
"NASDAQ","RXII","RXi Pharmaceuticals Corporation","1.13","$7.41M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxii",
"NASDAQ","RYAAY","Ryanair Holdings plc","74.18","$18.61B","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ryaay",
"NASDAQ","STBA","S&T Bancorp, Inc.","31.54","$1.1B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stba",
"NASDAQ","SANW","S&W Seed Company","5.2","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanw",
"NASDAQ","SCACU","Saban Capital Acquisition Corp.","10.1999","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/scacu",
"NASDAQ","SBRA","Sabra Healthcare REIT, Inc.","24.9","$1.63B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbra",
"NASDAQ","SBRAP","Sabra Healthcare REIT, Inc.","26.1","$150.08M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbrap",
"NASDAQ","SABR","Sabre Corporation","25.81","$7.18B","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sabr",
"NASDAQ","SAEX","SAExploration Holdings, Inc.","7.95","$74.28M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/saex",
"NASDAQ","SAFT","Safety Insurance Group, Inc.","67.95","$1.03B","2002","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/saft",
"NASDAQ","SAGE","Sage Therapeutics, Inc.","43.74","$1.4B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sage",
"NASDAQ","SAIA","Saia, Inc.","29.15","$734.8M","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"NASDAQ","SAJA","Sajan, Inc.","3.8587","$18.46M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/saja",
"NASDAQ","SALM","Salem Media Group, Inc.","5.85","$150.99M","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/salm",
"NASDAQ","SAL","Salisbury Bancorp, Inc.","31.6","$87.16M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sal",
"NASDAQ","SAFM","Sanderson Farms, Inc.","86.78","$1.96B","1987","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/safm",
"NASDAQ","SASR","Sandy Spring Bancorp, Inc.","31.35","$748.56M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sasr",
"NASDAQ","SGMO","Sangamo BioSciences, Inc.","3.65","$257.76M","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgmo",
"NASDAQ","SANM","Sanmina Corporation","29","$2.14B","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/sanm",
"NASDAQ","GCVRZ","Sanofi","0.3","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gcvrz",
"NASDAQ","SPNS","Sapiens International Corporation N.V.","13.47","$656.79M","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spns",
"NASDAQ","SRPT","Sarepta Therapeutics, Inc.","46.33","$2.22B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srpt",
"NASDAQ","SBFG","SB Financial Group, Inc.","12.435","$60.83M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfg",
"NASDAQ","SBFGP","SB Financial Group, Inc.","13.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfgp",
"NASDAQ","SBAC","SBA Communications Corporation","115.13","$14.35B","1999","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/sbac",
"NASDAQ","SCSC","ScanSource, Inc.","36.95","$946.87M","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/scsc",
"NASDAQ","SMIT","Schmitt Industries, Inc.","1.6399","$4.91M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/smit",
"NASDAQ","SCHN","Schnitzer Steel Industries, Inc.","24.1","$645.49M","1993","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn",
"NASDAQ","SCHL","Scholastic Corporation","38.09","$1.31B","1992","Consumer Services","Books","http://www.nasdaq.com/symbol/schl",
"NASDAQ","SCLN","SciClone Pharmaceuticals, Inc.","9.85","$491.9M","1992","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scln",
"NASDAQ","SGMS","Scientific Games Corp","12.95","$1.13B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sgms",
"NASDAQ","SNI","Scripps Networks Interactive, Inc","65.19","$8.41B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"NASDAQ","SCYX","SCYNEXIS, Inc.","3.7","$86.67M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scyx",
"NASDAQ","SEAC","SeaChange International, Inc.","2.76","$97.11M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/seac",
"NASDAQ","SBCF","Seacoast Banking Corporation of Florida","17.59","$668.3M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf",
"NASDAQ","STX","Seagate Technology PLC","34.27","$10.23B","2002","Technology","Electronic Components","http://www.nasdaq.com/symbol/stx",
"NASDAQ","SHIP","Seanergy Maritime Holdings Corp","2.55","$49.76M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"NASDAQ","SRSC","Sears Canada Inc. ","2.1","$213.94M","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/srsc",
"NASDAQ","SHLD","Sears Holdings Corporation","11.21","$1.2B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shld",
"NASDAQ","SHLDW","Sears Holdings Corporation","3.6004","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shldw",
"NASDAQ","SHOS","Sears Hometown and Outlet Stores, Inc.","5","$113.58M","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shos",
"NASDAQ","SPNE","SeaSpine Holdings Corporation","9.71","$108.81M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/spne",
"NASDAQ","SGEN","Seattle Genetics, Inc.","50.38","$7.08B","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgen",
"NASDAQ","EYES","Second Sight Medical Products, Inc.","3.33","$140.52M","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/eyes",
"NASDAQ","SCWX","SecureWorks Corp.","11.43","$922.07M","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/scwx",
"NASDAQ","SNFCA","Security National Financial Corporation","6.34","$94.17M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/snfca",
"NASDAQ","SEIC","SEI Investments Company","45.12","$7.22B","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seic",
"NASDAQ","SLCT","Select Bancorp, Inc.","8.15","$94.79M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/slct",
"NASDAQ","SCSS","Select Comfort Corporation","19.51","$896.07M","1998","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/scss",
"NASDAQ","SIR","Select Income REIT","25.51","$2.28B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sir",
"NASDAQ","SELB","Selecta Biosciences, Inc.","16.53","$300.68M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/selb",
"NASDAQ","SIGI","Selective Insurance Group, Inc.","39.8","$2.3B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sigi",
"NASDAQ","LEDS","SemiLEDS Corporation","5.52","$16.23M","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/leds",
"NASDAQ","SMTC","Semtech Corporation","25.15","$1.65B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/smtc",
"NASDAQ","SENEA","Seneca Foods Corp.","29.25","$286.61M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"NASDAQ","SENEB","Seneca Foods Corp.","35.5","$347.86M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"NASDAQ","SNH","Senior Housing Properties Trust","21.33","$5.07B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snh",
"NASDAQ","SNHNI","Senior Housing Properties Trust","25.645","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhni",
"NASDAQ","SNHNL","Senior Housing Properties Trust","26.35","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhnl",
"NASDAQ","SNMX","Senomyx, Inc.","2.76","$123.55M","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"NASDAQ","SRTS","Sensus Healthcare, Inc.","6.35","$86.02M","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srts",
"NASDAQ","SRTSW","Sensus Healthcare, Inc.","1.24","n/a","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srtsw",
"NASDAQ","SQBG","Sequential Brands Group, Inc.","7.36","$458.18M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"NASDAQ","MCRB","Seres Therapeutics, Inc.","12.15","$489.34M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mcrb",
"NASDAQ","SREV","ServiceSource International, Inc.","4.78","$410.14M","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"NASDAQ","SFBS","ServisFirst Bancshares, Inc.","53.59","$1.41B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sfbs",
"NASDAQ","SEV","Sevcon, Inc.","9.0299","$48.25M","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sev",
"NASDAQ","SVBI","Severn Bancorp Inc","6.5","$78.68M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/svbi",
"NASDAQ","SGOC","SGOCO Group, Ltd","3.25","$14.53M","2010","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sgoc",
"NASDAQ","SMED","Sharps Compliance Corp","4.31","$68.54M","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/smed",
"NASDAQ","SHSP","SharpSpring, Inc.","5.38","$44.91M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/shsp",
"NASDAQ","SHEN","Shenandoah Telecommunications Co","26.45","$1.29B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"NASDAQ","SHLO","Shiloh Industries, Inc.","6.97","$122.77M","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"NASDAQ","SCCI","Shimmick Construction Company, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scci",
"NASDAQ","TYHT","Shineco, Inc.","5.3","$111.82M","2016","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/tyht",
"NASDAQ","SHPG","Shire plc","179.69","$53.92B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shpg",
"NASDAQ","SCVL","Shoe Carnival, Inc.","25.41","$478.27M","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"NASDAQ","SHBI","Shore Bancshares Inc","12.89","$163.22M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shbi",
"NASDAQ","SHOR","ShoreTel, Inc.","6.95","$470M","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"NASDAQ","SFLY","Shutterfly, Inc.","42.45","$1.44B","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"NASDAQ","SIFI","SI Financial Group, Inc.","13.25","$161.92M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"NASDAQ","SIEB","Siebert Financial Corp.","1.22","$26.94M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sieb",
"NASDAQ","SIEN","Sientra, Inc.","8.23","$149.25M","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/sien",
"NASDAQ","BSRR","Sierra Bancorp","18.32","$254.37M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bsrr",
"NASDAQ","SWIR","Sierra Wireless, Inc.","13.8","$442.3M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/swir",
"NASDAQ","SIFY","Sify Technologies Limited","1.06","$189.24M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sify",
"NASDAQ","SIGM","Sigma Designs, Inc.","7.6","$284.67M","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/sigm",
"NASDAQ","SGMA","SigmaTron International, Inc.","5.35","$22.39M","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/sgma",
"NASDAQ","SGNL","Signal Genetics, Inc.","0.4001","$4.32M","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/sgnl",
"NASDAQ","SBNY","Signature Bank","116.23","$6.24B","2004","Finance","Major Banks","http://www.nasdaq.com/symbol/sbny",
"NASDAQ","SBNYW","Signature Bank","87.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbnyw",
"NASDAQ","SLGN","Silgan Holdings Inc.","50.64","$3.06B","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"NASDAQ","SILC","Silicom Ltd","40.85","$300.11M","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/silc",
"NASDAQ","SGI","Silicon Graphics International Corp","7.75","$283.03M","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/sgi",
"NASDAQ","SLAB","Silicon Laboratories, Inc.","62.75","$2.61B","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/slab",
"NASDAQ","SIMO","Silicon Motion Technology Corporation","45.93","$1.6B","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/simo",
"NASDAQ","SPIL","Siliconware Precision Industries Company, Ltd.","7.42","$4.62B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spil",
"NASDAQ","SSRI","Silver Standard Resources Inc.","11.21","$1.34B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ssri",
"NASDAQ","SAMG","Silvercrest Asset Management Group Inc.","11.3","$143.5M","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"NASDAQ","SFNC","Simmons First National Corporation","49.35","$1.5B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfnc",
"NASDAQ","SLP","Simulations Plus, Inc.","8.45","$144.09M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/slp",
"NASDAQ","SINA","Sina Corporation","77.85","$5.44B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sina",
"NASDAQ","SBGI","Sinclair Broadcast Group, Inc.","25.9","$2.45B","1995","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbgi",
"NASDAQ","SINO","Sino-Global Shipping America, Ltd.","1.0975","$9.09M","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"NASDAQ","SVA","Sinovac Biotech, Ltd.","6.2","$352.82M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sva",
"NASDAQ","SIRI","Sirius XM Holdings Inc.","4.19","$20.44B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"NASDAQ","SRVA","SIRVA, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srva",
